SalesDate,ProductKey,CustomerKey,StoreKey,Quantity,UnitPrice,Discount,TotalSales
2023-11-01,PROD0002,38,STORE0010,1,86.73,22.92,63.81
2023-12-01,PROD0001,60,STORE0003,6,388.05,29.66,2298.64
2024-01-01,PROD0038,281,STORE0008,9,186.88,28.99,1652.93
2024-02-01,PROD0044,171,STORE0005,9,253.41,28.89,2251.8
2024-03-01,PROD0022,25,STORE0001,4,400.33,23.4,1577.92
2024-04-01,PROD0015,241,STORE0008,5,482.7,20.27,2393.23
2024-05-01,PROD0038,47,STORE0006,6,362.03,3.11,2169.07
2024-06-01,PROD0018,21,STORE0001,7,423.86,0.97,2966.05
2024-07-01,PROD0050,89,STORE0010,3,393.88,9.26,1172.38
2024-08-01,PROD0002,4,STORE0009,8,289.95,42.48,2277.12
2024-09-01,PROD0012,269,STORE0002,5,255.34,47.59,1229.11
2024-10-01,PROD0013,282,STORE0010,3,185.24,10.31,545.41
2024-11-01,PROD0001,285,STORE0008,8,133.42,12.36,1055.0
2024-12-01,PROD0025,117,STORE0002,2,240.51,15.7,465.32
2023-01-01,PROD0041,159,STORE0009,3,76.32,7.84,221.12
2023-02-01,PROD0036,62,STORE0008,5,265.16,30.74,1295.06
2023-03-01,PROD0019,229,STORE0008,1,63.71,38.92,24.79
2023-04-01,PROD0016,296,STORE0009,4,344.26,6.72,1370.32
2023-05-01,PROD0034,246,STORE0005,3,161.34,5.55,478.47
2023-06-01,PROD0040,232,STORE0009,2,74.88,32.47,117.29
2023-07-01,PROD0037,171,STORE0005,1,334.3,45.39,288.91
2023-08-01,PROD0014,199,STORE0004,4,55.49,39.75,182.21
2023-09-01,PROD0024,100,STORE0010,4,277.61,13.48,1096.96
2023-10-01,PROD0027,124,STORE0010,5,334.44,31.64,1640.56
2023-11-01,PROD0001,26,STORE0005,1,478.43,32.58,445.85
2023-12-01,PROD0050,12,STORE0002,4,421.77,3.0,1684.08
2024-01-01,PROD0038,276,STORE0007,8,177.82,28.14,1394.42
2024-02-01,PROD0003,30,STORE0009,3,257.39,34.48,737.69
2024-03-01,PROD0044,274,STORE0005,4,326.82,14.2,1293.08
2024-04-01,PROD0037,87,STORE0002,6,261.56,41.4,1527.96
2024-05-01,PROD0044,14,STORE0010,3,403.05,26.24,1182.91
2024-06-01,PROD0003,93,STORE0002,7,436.95,4.27,3054.38
2024-07-01,PROD0012,143,STORE0010,3,179.46,40.21,498.17
2024-08-01,PROD0022,161,STORE0005,4,234.61,44.98,893.46
2024-09-01,PROD0025,96,STORE0005,1,254.76,47.18,207.58
2024-10-01,PROD0002,241,STORE0002,1,52.82,28.56,24.26
2024-11-01,PROD0042,189,STORE0010,7,435.1,42.89,3002.81
2024-12-01,PROD0025,77,STORE0001,6,320.95,33.73,1891.97
2023-01-01,PROD0007,16,STORE0001,3,474.39,3.87,1419.3
2023-02-01,PROD0003,202,STORE0003,2,334.46,21.95,646.97
2023-03-01,PROD0030,180,STORE0002,4,171.19,29.71,655.05
2023-04-01,PROD0042,49,STORE0010,7,341.68,29.33,2362.43
2023-05-01,PROD0006,52,STORE0009,5,50.17,48.96,201.89
2023-06-01,PROD0020,248,STORE0009,8,124.67,34.12,963.24
2023-07-01,PROD0015,246,STORE0001,2,114.01,30.5,197.52
2023-08-01,PROD0031,19,STORE0005,9,372.39,22.19,3329.32
2023-09-01,PROD0031,56,STORE0009,2,416.06,13.92,818.2
2023-10-01,PROD0005,271,STORE0006,5,243.34,27.77,1188.93
2023-11-01,PROD0021,228,STORE0003,7,69.92,44.26,445.18
2023-12-01,PROD0040,254,STORE0003,3,450.87,19.89,1332.72
2024-01-01,PROD0030,245,STORE0006,4,432.36,36.54,1692.9
2024-02-01,PROD0015,87,STORE0010,5,219.72,31.49,1067.11
2024-03-01,PROD0047,203,STORE0003,4,83.76,29.56,305.48
2024-04-01,PROD0039,3,STORE0005,3,150.98,28.75,424.19
2024-05-01,PROD0022,25,STORE0003,1,426.67,29.4,397.27
2024-06-01,PROD0038,247,STORE0008,4,216.04,32.68,831.48
2024-07-01,PROD0028,95,STORE0010,1,89.32,25.69,63.63
2024-08-01,PROD0013,297,STORE0002,9,94.42,45.56,804.22
2024-09-01,PROD0044,285,STORE0010,3,302.1,9.36,896.94
2024-10-01,PROD0003,29,STORE0006,7,148.37,43.39,995.2
2024-11-01,PROD0004,248,STORE0004,3,341.84,36.72,988.8
2024-12-01,PROD0041,135,STORE0007,5,185.94,36.22,893.48
2023-01-01,PROD0014,33,STORE0004,7,54.71,13.3,369.67
2023-02-01,PROD0048,44,STORE0008,7,324.24,38.63,2231.05
2023-03-01,PROD0047,17,STORE0006,7,461.12,8.63,3219.21
2023-04-01,PROD0017,185,STORE0006,3,356.6,36.99,1032.81
2023-05-01,PROD0036,201,STORE0007,3,144.41,6.96,426.27
2023-06-01,PROD0021,299,STORE0001,7,57.45,33.77,368.38
2023-07-01,PROD0005,277,STORE0008,3,249.61,13.07,735.76
2023-08-01,PROD0011,13,STORE0007,7,475.29,3.2,3323.83
2023-09-01,PROD0018,194,STORE0004,1,447.01,31.36,415.65
2023-10-01,PROD0011,12,STORE0010,5,455.95,29.7,2250.05
2023-11-01,PROD0029,36,STORE0002,6,236.81,31.67,1389.19
2023-12-01,PROD0027,255,STORE0010,1,61.29,29.66,31.63
2024-01-01,PROD0022,105,STORE0002,8,303.46,45.01,2382.67
2024-02-01,PROD0033,184,STORE0006,7,284.65,7.58,1984.97
2024-03-01,PROD0004,180,STORE0005,7,452.83,35.53,3134.28
2024-04-01,PROD0032,207,STORE0002,6,59.13,1.29,353.49
2024-05-01,PROD0042,210,STORE0008,4,357.45,12.09,1417.71
2024-06-01,PROD0047,180,STORE0003,2,350.23,0.08,700.38
2024-07-01,PROD0045,20,STORE0008,1,424.28,40.76,383.52
2024-08-01,PROD0026,186,STORE0003,7,181.18,19.94,1248.32
2024-09-01,PROD0037,73,STORE0002,3,407.37,21.31,1200.8
2024-10-01,PROD0041,14,STORE0008,9,350.33,18.92,3134.05
2024-11-01,PROD0041,11,STORE0004,9,191.69,20.74,1704.47
2024-12-01,PROD0035,259,STORE0008,5,384.52,43.06,1879.54
2023-01-01,PROD0015,270,STORE0007,2,23.55,33.64,13.46
2023-02-01,PROD0031,49,STORE0005,7,152.37,4.9,1061.69
2023-03-01,PROD0026,62,STORE0005,7,362.16,32.73,2502.39
2023-04-01,PROD0010,263,STORE0010,2,210.59,31.53,389.65
2023-05-01,PROD0003,90,STORE0010,8,128.46,29.67,998.01
2023-06-01,PROD0012,187,STORE0002,2,290.58,45.0,536.16
2023-07-01,PROD0041,166,STORE0008,1,53.08,38.5,14.58
2023-08-01,PROD0030,289,STORE0007,4,293.12,36.86,1135.62
2023-09-01,PROD0013,70,STORE0002,3,319.24,19.33,938.39
2023-10-01,PROD0023,28,STORE0006,2,106.83,9.14,204.52
2023-11-01,PROD0001,288,STORE0010,3,339.91,33.53,986.2
2023-12-01,PROD0014,224,STORE0006,2,407.08,3.55,810.61
2024-01-01,PROD0009,79,STORE0005,3,170.37,49.49,461.62
2024-02-01,PROD0003,13,STORE0001,4,226.18,29.69,875.03
2024-03-01,PROD0047,197,STORE0005,8,176.59,44.35,1368.37
2024-04-01,PROD0037,220,STORE0007,5,292.36,3.27,1458.53
2024-05-01,PROD0050,5,STORE0003,4,141.4,8.59,557.01
2024-06-01,PROD0023,3,STORE0005,9,90.37,45.45,767.88
2024-07-01,PROD0018,83,STORE0006,4,265.53,2.22,1059.9
2024-08-01,PROD0046,215,STORE0007,2,159.77,15.28,304.26
2024-09-01,PROD0021,284,STORE0002,8,114.56,6.21,910.27
2024-10-01,PROD0045,91,STORE0009,1,89.98,38.14,51.84
2024-11-01,PROD0016,249,STORE0006,8,187.75,22.59,1479.41
2024-12-01,PROD0003,54,STORE0005,8,192.75,19.53,1522.47
2023-01-01,PROD0024,107,STORE0006,2,468.41,47.3,889.52
2023-02-01,PROD0005,128,STORE0007,2,127.55,22.89,232.21
2023-03-01,PROD0036,72,STORE0002,2,176.01,10.2,341.82
2023-04-01,PROD0050,152,STORE0009,3,301.3,20.72,883.18
2023-05-01,PROD0016,297,STORE0002,2,348.21,35.03,661.39
2023-06-01,PROD0049,91,STORE0006,9,427.39,47.54,3798.97
2023-07-01,PROD0048,195,STORE0008,7,308.72,37.89,2123.15
2023-08-01,PROD0033,132,STORE0008,6,481.92,19.84,2871.68
2023-09-01,PROD0038,196,STORE0010,8,292.17,39.59,2297.77
2023-10-01,PROD0016,48,STORE0009,5,88.74,23.32,420.38
2023-11-01,PROD0028,94,STORE0007,1,27.56,47.19,-19.63
2023-12-01,PROD0022,210,STORE0004,8,365.94,40.86,2886.66
2024-01-01,PROD0005,207,STORE0004,5,179.59,19.76,878.19
2024-02-01,PROD0022,166,STORE0009,9,464.41,35.65,4144.04
2024-03-01,PROD0033,262,STORE0009,4,327.04,16.45,1291.71
2024-04-01,PROD0044,179,STORE0003,5,217.84,42.48,1046.72
2024-05-01,PROD0049,77,STORE0006,6,130.69,10.9,773.24
2024-06-01,PROD0020,216,STORE0006,3,228.62,45.03,640.83
2024-07-01,PROD0013,241,STORE0002,5,404.03,49.96,1970.19
2024-08-01,PROD0048,128,STORE0009,8,62.84,11.39,491.33
2024-09-01,PROD0005,165,STORE0002,2,355.32,6.18,704.46
2024-10-01,PROD0032,263,STORE0008,3,427.7,0.55,1282.55
2024-11-01,PROD0004,63,STORE0002,2,476.88,39.2,914.56
2024-12-01,PROD0039,242,STORE0004,8,246.69,34.94,1938.58
2023-01-01,PROD0037,61,STORE0006,2,476.48,49.01,903.95
2023-02-01,PROD0024,161,STORE0010,3,386.72,11.59,1148.57
2023-03-01,PROD0021,111,STORE0009,5,306.66,42.28,1491.02
2023-04-01,PROD0003,8,STORE0005,5,423.51,12.75,2104.8
2023-05-01,PROD0042,83,STORE0006,9,83.8,15.76,738.44
2023-06-01,PROD0046,116,STORE0009,7,152.57,45.94,1022.05
2023-07-01,PROD0015,273,STORE0010,7,289.15,6.84,2017.21
2023-08-01,PROD0016,90,STORE0010,5,222.85,15.17,1099.08
2023-09-01,PROD0030,164,STORE0007,6,301.22,20.57,1786.75
2023-10-01,PROD0043,104,STORE0006,4,166.3,31.85,633.35
2023-11-01,PROD0013,21,STORE0003,2,361.18,2.3,720.06
2023-12-01,PROD0025,75,STORE0006,2,288.06,18.02,558.1
2024-01-01,PROD0027,23,STORE0007,6,412.13,28.26,2444.52
2024-02-01,PROD0016,98,STORE0008,4,300.25,1.59,1199.41
2024-03-01,PROD0030,134,STORE0004,2,186.3,31.63,340.97
2024-04-01,PROD0015,281,STORE0010,3,117.9,25.52,328.18
2024-05-01,PROD0026,235,STORE0008,9,331.54,9.18,2974.68
2024-06-01,PROD0023,24,STORE0010,8,157.31,34.14,1224.34
2024-07-01,PROD0012,125,STORE0007,3,118.58,37.01,318.73
2024-08-01,PROD0040,183,STORE0008,2,374.58,36.33,712.83
2024-09-01,PROD0018,139,STORE0006,2,374.37,12.77,735.97
2024-10-01,PROD0024,180,STORE0003,2,188.37,5.12,371.62
2024-11-01,PROD0007,153,STORE0003,1,267.35,39.54,227.81
2024-12-01,PROD0031,251,STORE0003,8,477.23,8.64,3809.2
2023-01-01,PROD0032,281,STORE0010,3,115.88,5.99,341.65
2023-02-01,PROD0024,78,STORE0001,5,266.74,29.21,1304.49
2023-03-01,PROD0012,132,STORE0001,7,264.04,1.28,1847.0
2023-04-01,PROD0006,256,STORE0001,7,82.94,49.11,531.47
2023-05-01,PROD0019,300,STORE0001,3,368.18,9.1,1095.44
2023-06-01,PROD0034,199,STORE0007,4,417.63,22.25,1648.27
2023-07-01,PROD0007,126,STORE0002,5,453.34,16.85,2249.85
2023-08-01,PROD0038,189,STORE0006,4,177.61,15.94,694.5
2023-09-01,PROD0033,156,STORE0003,1,75.05,49.62,25.43
2023-10-01,PROD0038,183,STORE0010,3,445.34,40.49,1295.53
2023-11-01,PROD0045,239,STORE0010,8,58.99,23.71,448.21
2023-12-01,PROD0018,110,STORE0002,9,127.77,22.31,1127.62
2024-01-01,PROD0041,221,STORE0008,5,178.06,46.57,843.73
2024-02-01,PROD0039,172,STORE0003,5,294.58,16.81,1456.09
2024-03-01,PROD0047,273,STORE0004,6,416.39,48.31,2450.03
2024-04-01,PROD0002,50,STORE0002,9,308.31,44.46,2730.33
2024-05-01,PROD0010,146,STORE0010,1,52.1,24.51,27.59
2024-06-01,PROD0039,181,STORE0003,9,267.21,44.86,2360.03
2024-07-01,PROD0011,223,STORE0004,1,356.15,7.29,348.86
2024-08-01,PROD0009,131,STORE0003,3,271.52,1.43,813.13
2024-09-01,PROD0004,271,STORE0009,8,495.37,42.49,3920.47
2024-10-01,PROD0008,49,STORE0009,2,184.11,31.56,336.66
2024-11-01,PROD0025,230,STORE0003,4,298.43,6.11,1187.61
2024-12-01,PROD0024,181,STORE0010,9,243.88,5.02,2189.9
2023-01-01,PROD0010,294,STORE0007,2,250.0,35.08,464.92
2023-02-01,PROD0041,111,STORE0006,5,445.5,25.94,2201.56
2023-03-01,PROD0046,188,STORE0008,7,195.93,25.24,1346.27
2023-04-01,PROD0005,206,STORE0010,2,303.05,42.1,564.0
2023-05-01,PROD0020,250,STORE0009,5,406.13,38.38,1992.27
2023-06-01,PROD0037,40,STORE0005,2,157.09,30.01,284.17
2023-07-01,PROD0010,213,STORE0003,7,84.98,11.99,582.87
2023-08-01,PROD0043,115,STORE0010,6,463.72,33.7,2748.62
2023-09-01,PROD0021,114,STORE0007,2,269.97,4.46,535.48
2023-10-01,PROD0004,32,STORE0004,4,480.64,22.28,1900.28
2023-11-01,PROD0043,166,STORE0005,9,343.73,26.58,3066.99
2023-12-01,PROD0021,43,STORE0001,2,318.37,25.07,611.67
2024-01-01,PROD0038,280,STORE0002,1,495.12,17.71,477.41
2024-02-01,PROD0001,152,STORE0001,2,491.48,37.77,945.19
2024-03-01,PROD0010,298,STORE0003,3,348.25,20.24,1024.51
2024-04-01,PROD0039,30,STORE0006,5,444.76,44.95,2178.85
2024-05-01,PROD0014,84,STORE0001,8,339.73,34.09,2683.75
2024-06-01,PROD0014,191,STORE0001,9,36.22,35.88,290.1
2024-07-01,PROD0045,100,STORE0006,7,158.63,9.22,1101.19
2024-08-01,PROD0017,110,STORE0006,9,148.07,23.95,1308.68
2024-09-01,PROD0026,22,STORE0002,4,389.05,35.56,1520.64
2024-10-01,PROD0030,122,STORE0007,8,354.25,17.91,2816.09
2024-11-01,PROD0016,192,STORE0008,2,449.96,7.58,892.34
2024-12-01,PROD0049,255,STORE0002,4,317.43,40.2,1229.52
2023-01-01,PROD0025,119,STORE0004,5,462.7,20.73,2292.77
2023-02-01,PROD0018,250,STORE0010,4,248.8,8.14,987.06
2023-03-01,PROD0012,158,STORE0010,5,72.16,49.52,311.28
2023-04-01,PROD0017,259,STORE0009,7,370.95,2.79,2593.86
2023-05-01,PROD0003,91,STORE0001,8,310.06,16.54,2463.94
2023-06-01,PROD0022,197,STORE0004,1,356.94,46.61,310.33
2023-07-01,PROD0026,26,STORE0003,2,346.11,27.31,664.91
2023-08-01,PROD0013,186,STORE0005,1,199.65,37.11,162.54
2023-09-01,PROD0021,252,STORE0005,1,272.16,34.66,237.5
2023-10-01,PROD0025,44,STORE0002,6,70.36,2.98,419.18
2023-11-01,PROD0046,60,STORE0005,7,426.68,23.82,2962.94
2023-12-01,PROD0015,50,STORE0003,7,428.54,3.89,2995.89
2024-01-01,PROD0020,150,STORE0002,1,488.09,15.37,472.72
2024-02-01,PROD0029,286,STORE0010,2,444.54,35.4,853.68
2024-03-01,PROD0046,92,STORE0008,4,157.15,34.07,594.53
2024-04-01,PROD0024,65,STORE0009,4,29.71,35.53,83.31
2024-05-01,PROD0043,166,STORE0006,6,385.73,35.06,2279.32
2024-06-01,PROD0029,47,STORE0008,5,408.94,7.67,2037.03
2024-07-01,PROD0036,165,STORE0009,7,65.37,38.01,419.58
2024-08-01,PROD0013,58,STORE0001,3,478.99,10.37,1426.6
2024-09-01,PROD0024,239,STORE0002,8,467.97,13.86,3729.9
2024-10-01,PROD0001,198,STORE0007,9,265.76,40.18,2351.66
2024-11-01,PROD0017,70,STORE0003,4,72.28,0.03,289.09
2024-12-01,PROD0033,135,STORE0009,6,301.65,22.48,1787.42
2023-01-01,PROD0024,51,STORE0006,7,259.79,22.03,1796.5
2023-02-01,PROD0033,26,STORE0010,3,316.95,25.66,925.19
2023-03-01,PROD0040,276,STORE0003,7,221.74,2.3,1549.88
2023-04-01,PROD0016,209,STORE0003,6,74.29,26.03,419.71
2023-05-01,PROD0018,207,STORE0003,3,44.23,13.29,119.4
2023-06-01,PROD0025,51,STORE0007,6,251.0,15.43,1490.57
2023-07-01,PROD0007,48,STORE0010,9,336.64,33.55,2996.21
2023-08-01,PROD0047,290,STORE0008,6,366.44,33.9,2164.74
2023-09-01,PROD0044,13,STORE0008,9,269.73,12.18,2415.39
2023-10-01,PROD0010,291,STORE0008,8,50.64,37.28,367.84
2023-11-01,PROD0022,81,STORE0006,3,496.28,46.15,1442.69
2023-12-01,PROD0009,283,STORE0007,1,90.37,14.1,76.27
2024-01-01,PROD0006,74,STORE0010,9,210.93,29.13,1869.24
2024-02-01,PROD0014,234,STORE0005,2,258.86,19.61,498.11
2024-03-01,PROD0048,106,STORE0006,3,402.43,10.51,1196.78
2024-04-01,PROD0015,212,STORE0006,7,236.58,43.71,1612.35
2024-05-01,PROD0018,234,STORE0004,9,334.09,35.46,2971.35
2024-06-01,PROD0025,80,STORE0009,6,69.19,12.2,402.94
2024-07-01,PROD0041,6,STORE0001,7,186.58,19.45,1286.61
2024-08-01,PROD0007,172,STORE0007,1,366.2,8.06,358.14
2024-09-01,PROD0041,276,STORE0008,9,425.75,21.54,3810.21
2024-10-01,PROD0048,48,STORE0009,2,247.2,24.21,470.19
2024-11-01,PROD0049,261,STORE0001,9,444.37,43.99,3955.34
2024-12-01,PROD0010,273,STORE0005,5,312.25,31.87,1529.38
2023-01-01,PROD0013,10,STORE0002,4,166.34,12.47,652.89
2023-02-01,PROD0010,66,STORE0003,1,65.02,37.29,27.73
2023-03-01,PROD0026,262,STORE0001,1,125.06,39.32,85.74
2023-04-01,PROD0002,268,STORE0006,2,207.39,7.75,407.03
2023-05-01,PROD0032,156,STORE0009,7,284.94,2.46,1992.12
2023-06-01,PROD0010,19,STORE0004,5,468.51,44.33,2298.22
2023-07-01,PROD0015,172,STORE0009,6,48.66,10.45,281.51
2023-08-01,PROD0029,298,STORE0007,6,477.66,31.53,2834.43
2023-09-01,PROD0007,277,STORE0002,2,499.21,19.85,978.57
2023-10-01,PROD0006,177,STORE0008,7,148.92,2.86,1039.58
2023-11-01,PROD0033,146,STORE0002,1,351.17,38.17,313.0
2023-12-01,PROD0030,216,STORE0010,3,308.54,18.29,907.33
2024-01-01,PROD0025,221,STORE0005,6,411.37,41.67,2426.55
2024-02-01,PROD0039,91,STORE0005,5,49.52,27.75,219.85
2024-03-01,PROD0042,194,STORE0005,2,446.23,29.07,863.39
2024-04-01,PROD0042,250,STORE0008,4,137.96,8.13,543.71
2024-05-01,PROD0031,105,STORE0002,2,114.82,26.06,203.58
2024-06-01,PROD0045,87,STORE0004,2,172.82,48.65,296.99
2024-07-01,PROD0040,207,STORE0001,3,171.21,1.78,511.85
2024-08-01,PROD0034,233,STORE0005,2,214.81,13.79,415.83
2024-09-01,PROD0037,143,STORE0001,7,40.0,12.57,267.43
2024-10-01,PROD0010,7,STORE0008,6,399.61,28.58,2369.08
2024-11-01,PROD0001,136,STORE0002,5,491.77,11.27,2447.58
2024-12-01,PROD0001,158,STORE0008,1,20.66,37.24,-16.58
2023-01-01,PROD0013,282,STORE0001,5,236.64,44.29,1138.91
2023-02-01,PROD0025,85,STORE0009,2,437.47,40.39,834.55
2023-03-01,PROD0018,193,STORE0008,3,187.81,33.56,529.87
2023-04-01,PROD0013,191,STORE0005,5,86.37,12.62,419.23
2023-05-01,PROD0025,72,STORE0002,9,276.49,7.15,2481.26
2023-06-01,PROD0016,294,STORE0010,6,321.8,3.0,1927.8
2023-07-01,PROD0045,280,STORE0009,4,335.66,34.52,1308.12
2023-08-01,PROD0043,40,STORE0001,2,311.79,22.1,601.48
2023-09-01,PROD0017,21,STORE0003,3,455.63,34.42,1332.47
2023-10-01,PROD0026,68,STORE0010,2,413.25,6.98,819.52
2023-11-01,PROD0002,245,STORE0002,9,185.83,30.63,1641.84
2023-12-01,PROD0019,210,STORE0005,4,307.09,23.89,1204.47
2024-01-01,PROD0005,127,STORE0004,4,451.78,18.26,1788.86
2024-02-01,PROD0036,145,STORE0004,7,469.01,17.29,3265.78
2024-03-01,PROD0018,254,STORE0005,3,425.45,13.59,1262.76
2024-04-01,PROD0026,138,STORE0010,6,80.81,21.92,462.94
2024-05-01,PROD0039,88,STORE0005,3,277.18,20.96,810.58
2024-06-01,PROD0034,29,STORE0004,7,112.19,32.04,753.29
2024-07-01,PROD0047,235,STORE0002,9,498.62,39.12,4448.46
2024-08-01,PROD0013,277,STORE0010,4,129.58,44.46,473.86
2024-09-01,PROD0050,26,STORE0003,5,29.38,3.85,143.05
2024-10-01,PROD0026,236,STORE0007,9,179.94,3.85,1615.61
2024-11-01,PROD0015,203,STORE0010,2,143.61,48.36,238.86
2024-12-01,PROD0013,130,STORE0003,6,215.76,23.02,1271.54
2023-01-01,PROD0042,266,STORE0004,3,126.98,42.63,338.31
2023-02-01,PROD0004,28,STORE0007,8,370.02,25.13,2935.03
2023-03-01,PROD0014,209,STORE0003,3,429.1,12.13,1275.17
2023-04-01,PROD0010,235,STORE0004,3,276.25,19.1,809.65
2023-05-01,PROD0022,294,STORE0005,1,445.65,32.39,413.26
2023-06-01,PROD0021,290,STORE0007,4,99.02,26.11,369.97
2023-07-01,PROD0028,152,STORE0010,6,476.09,26.3,2830.24
2023-08-01,PROD0006,1,STORE0010,5,324.29,26.42,1595.03
2023-09-01,PROD0050,31,STORE0003,8,151.19,13.9,1195.62
2023-10-01,PROD0008,89,STORE0008,5,99.03,32.38,462.77
2023-11-01,PROD0035,177,STORE0007,8,483.6,34.97,3833.83
2023-12-01,PROD0007,27,STORE0002,6,103.4,21.48,598.92
2024-01-01,PROD0013,44,STORE0006,6,495.7,5.78,2968.42
2024-02-01,PROD0049,149,STORE0004,8,95.56,22.54,741.94
2024-03-01,PROD0017,196,STORE0009,4,47.22,32.56,156.32
2024-04-01,PROD0018,46,STORE0004,6,149.3,2.93,892.87
2024-05-01,PROD0047,104,STORE0004,3,297.48,42.45,849.99
2024-06-01,PROD0045,30,STORE0008,1,212.6,12.37,200.23
2024-07-01,PROD0026,150,STORE0001,6,204.72,18.04,1210.28
2024-08-01,PROD0048,171,STORE0006,6,394.2,33.2,2332.0
2024-09-01,PROD0019,236,STORE0010,2,253.36,42.12,464.6
2024-10-01,PROD0013,155,STORE0003,3,39.49,14.19,104.28
2024-11-01,PROD0003,294,STORE0003,3,133.67,42.79,358.22
2024-12-01,PROD0015,123,STORE0005,6,27.12,28.51,134.21
2023-01-01,PROD0021,268,STORE0004,7,361.97,45.8,2487.99
2023-02-01,PROD0031,295,STORE0001,9,210.67,40.8,1855.23
2023-03-01,PROD0047,35,STORE0002,1,261.14,33.61,227.53
2023-04-01,PROD0020,91,STORE0001,3,360.7,45.45,1036.65
2023-05-01,PROD0023,188,STORE0008,1,470.43,10.79,459.64
2023-06-01,PROD0023,99,STORE0010,1,322.74,24.81,297.93
2023-07-01,PROD0039,194,STORE0008,4,56.5,21.73,204.27
2023-08-01,PROD0012,100,STORE0008,5,330.07,3.34,1647.01
2023-09-01,PROD0026,13,STORE0001,3,306.24,12.0,906.72
2023-10-01,PROD0046,238,STORE0009,7,467.37,48.18,3223.41
2023-11-01,PROD0006,204,STORE0009,4,301.71,29.37,1177.47
2023-12-01,PROD0050,206,STORE0010,6,352.02,17.52,2094.6
2024-01-01,PROD0045,115,STORE0010,9,484.47,18.88,4341.35
2024-02-01,PROD0007,274,STORE0010,2,239.78,40.09,439.47
2024-03-01,PROD0035,103,STORE0002,1,253.31,48.34,204.97
2024-04-01,PROD0022,151,STORE0004,8,346.66,47.44,2725.84
2024-05-01,PROD0033,138,STORE0004,8,236.5,12.02,1879.98
2024-06-01,PROD0037,51,STORE0007,3,418.4,0.49,1254.71
2024-07-01,PROD0041,94,STORE0003,5,147.59,34.44,703.51
2024-08-01,PROD0019,117,STORE0003,6,197.2,25.02,1158.18
2024-09-01,PROD0042,293,STORE0003,4,421.25,12.79,1672.21
2024-10-01,PROD0019,196,STORE0010,8,330.05,2.48,2637.92
2024-11-01,PROD0019,189,STORE0010,6,277.45,42.01,1622.69
2024-12-01,PROD0010,9,STORE0010,9,113.52,1.09,1020.59
2023-01-01,PROD0028,36,STORE0006,9,189.76,45.28,1662.56
2023-02-01,PROD0034,252,STORE0005,9,250.58,32.68,2222.54
2023-03-01,PROD0019,213,STORE0001,7,303.57,10.91,2114.08
2023-04-01,PROD0023,225,STORE0001,5,86.47,8.23,424.12
2023-05-01,PROD0046,33,STORE0003,9,416.4,20.52,3727.08
2023-06-01,PROD0023,40,STORE0008,6,357.33,36.92,2107.06
2023-07-01,PROD0037,210,STORE0010,4,71.35,16.82,268.58
2023-08-01,PROD0016,67,STORE0005,7,64.19,41.84,407.49
2023-09-01,PROD0009,181,STORE0006,9,286.92,30.1,2552.18
2023-10-01,PROD0017,287,STORE0003,3,58.05,13.04,161.11
2023-11-01,PROD0011,43,STORE0005,7,335.34,8.12,2339.26
2023-12-01,PROD0036,53,STORE0008,1,200.92,5.18,195.74
2024-01-01,PROD0024,44,STORE0009,7,127.85,9.74,885.21
2024-02-01,PROD0049,114,STORE0007,3,458.06,16.51,1357.67
2024-03-01,PROD0037,71,STORE0001,7,103.42,36.9,687.04
2024-04-01,PROD0009,258,STORE0006,8,90.33,37.47,685.17
2024-05-01,PROD0021,77,STORE0008,3,409.0,28.8,1198.2
2024-06-01,PROD0050,288,STORE0001,8,150.32,44.76,1157.8
2024-07-01,PROD0022,17,STORE0004,7,436.16,33.96,3019.16
2024-08-01,PROD0044,80,STORE0010,9,481.44,6.18,4326.78
2024-09-01,PROD0018,213,STORE0002,5,486.41,2.99,2429.06
2024-10-01,PROD0009,248,STORE0010,5,194.73,44.88,928.77
2024-11-01,PROD0049,67,STORE0008,6,377.81,22.82,2244.04
2024-12-01,PROD0035,211,STORE0010,6,68.06,44.06,364.3
2023-01-01,PROD0014,158,STORE0007,3,159.08,44.6,432.64
2023-02-01,PROD0006,161,STORE0009,4,74.42,40.74,256.94
2023-03-01,PROD0037,108,STORE0004,5,471.49,8.12,2349.33
2023-04-01,PROD0034,94,STORE0005,7,113.45,49.0,745.15
2023-05-01,PROD0050,282,STORE0003,1,437.26,17.87,419.39
2023-06-01,PROD0020,11,STORE0010,3,255.79,17.17,750.2
2023-07-01,PROD0007,17,STORE0003,7,170.97,39.45,1157.34
2023-08-01,PROD0030,35,STORE0001,1,237.29,26.66,210.63
2023-09-01,PROD0019,175,STORE0001,8,146.97,46.29,1129.47
2023-10-01,PROD0021,132,STORE0008,4,437.97,32.59,1719.29
2023-11-01,PROD0001,215,STORE0005,9,112.41,44.82,966.87
2023-12-01,PROD0023,91,STORE0002,4,470.07,34.63,1845.65
2024-01-01,PROD0017,79,STORE0002,2,440.59,29.59,851.59
2024-02-01,PROD0013,42,STORE0004,8,261.73,9.5,2084.34
2024-03-01,PROD0038,96,STORE0002,7,81.09,48.06,519.57
2024-04-01,PROD0002,202,STORE0006,9,346.88,10.9,3111.02
2024-05-01,PROD0002,288,STORE0003,6,434.88,9.25,2600.03
2024-06-01,PROD0018,222,STORE0010,8,98.54,28.98,759.34
